,UA,AIG,FOX,FOXA,KHC,C,KMI,LUMN,GE,F,HWM,AKAM,WRK,JNPR,IPG,GPS,CCL,WY,DXC,FITB,JCI,HBAN,T,AES,NLSN,DISH,UNM,NWL,ZION,KEY,AAL,IVZ,SLB,RF,CSCO,GLW,WMB,APA,IP,MRO,HAL,HPQ,MSI,MS,DVN,BKR,BK,BMY,XOM,HIG,VZ,NCLH,DD,CNP,VRSN,WU,IBM,PFE,CMA,BAC,INTC,MRK,OMC,CPB,LNC,TXT,KIM,FE,WBA,KSU,LVS,MOS,UAL,NWSA,NWS,WFC,GM,RCL,VNO,VIAC,NTAP,OXY,VTRS,CAH,BBWI,TAP,EQIX,QCOM,TWTR,TFC,NTRS,SEE,PTC,MO,HST,TER,MXIM,KO,MU,NOV,CVX,CMS,MDLZ,STT,K,DRE,COF,CAG,LEG,SCHW,WMT,ED,DUK,AVY,A,KMB,USB,COP,REG,ORCL,HPE,PM,BEN,AEE,EIX,EXC,UPS,NEM,MMC,JPM,FCX,MAS,AXP,MGM,LLY,PG,PFG,AEP,PNW,CL,PPL,CTXS,AMAT,IRM,DAL,WHR,EQR,PEAK,HES,GS,EMR,AMCR,NLOK,PBCT,IFF,INCY,PRU,BXP,MTB,FFIV,CINF,XLNX,ADI,MDT,NI,EVRG,CMCSA,BSX,GIS,PNC,PEG,KR,JNJ,TXN,XEL,CVS,MET,PAYX,RTX,DOW,MMM,LDOS,VMC,LNT,SYY,AFL,MSFT,PWR,AMGN,D,SYF,DTE,HD,HON,ETR,NUE,UDR,EXPE,TSN,TMUS,SPG,CLX,GPC,PNR,ADP,DOV,TRV,EMN,PEP,ES,WELL,SO,CFG,LUV,RHI,HBI,L,BBY,FRT,ALL,ADM,PPG,AVB,KLAC,ATO,BAX,TGT,HAS,CCI,PLD,BA,ROK,AON,MCD,NRG,SWKS,MHK,WLTW,PRGO,MAA,ARE,GD,PSX,CDNS,MPC,TEL,DFS,ZBH,ALK,SWK,SJM,O,ITW,RL,DISCA,DIS,AMD,FDX,HSY,SNA,XRAY,ABT,FIS,MCHP,EA,WM,PKI,MLM,OKE,ESS,STX,SRE,AMT,GL,BIIB,DISCK,ETN,EBAY,BWA,AJG,PHM,MCK,CAT,CI,SNPS,BKNG,PH,CBOE,EFX,TROW,WAB,COST,AIZ,TT,GWW,EXPD,APD,MAR,HRL,CB,FMC,BDX,WAT,CHRW,LEN,WEC,AMP,PCAR,CTAS,DLTR,RSG,PSA,VTR,LIN,UAA,RE,IT,EL,SPGI,LOW,DRI,ECL,PVH,EOG,RJF,NSC,PKG,NDAQ,CRL,JKHY,VFC,WYNN,COG,DE,VLO,NOC,INTU,LRCX,PXD,MKC,TFX,ALLE,WDC,FTV,J,GRMN,FANG,VRTX,URI,TPR,SYK,NEE,AAP,LYV,IEX,ZBRA,LHX,AOS,SBAC,UHS,ALB,DGX,YUM,SIVB,HLT,CE,PGR,LMT,LYB,EXR,CSX,FAST,ABMD,FISV,DHI,STE,TRMB,ABBV,CMI,UNP,CBRE,CHD,QRVO,ANTM,ILMN,ACN,BR,LH,ROP,NKE,TTWO,COO,DLR,WRB,DHR,IPGP,HSIC,ABC,HII,MCO,XYL,TJX,AWK,CF,ADBE,MTD,TMO,APH,CERN,FRC,LKQ,STZ,GILD,CME,SHW,CPRT,SBUX,HCA,CTSH,ADSK,WST,AZO,ULTA,BLL,REGN,ALGN,JBHT,RMD,TDY,ICE,BLK,ORLY,AMZN,AME,CTVA,ROL,VRSK,INFO,BIO,HUM,HOLX,DVA,UNH,IQV,ROST,CNC,DG,EW,GPN,DPZ,POOL,ATVI,FBHS,TYL,KMX,ZTS,IR,NVR,V,MKTX,MSCI,GOOGL,GOOG,APTV,TDG,DXCM,MPWR,FB,FLT,IDXX,LW,CMG,ANSS,NVDA,NXPI,TSCO,AAPL,ISRG,CRM,PENN,KEYS,ANET,ODFL,CTLT,FTNT,CDW,GNRC,CHTR,AVGO,MA,ETSY,NFLX,MNST,PYPL,ENPH,NOW,CZR,TSLA,PAYC,OTIS,MRNA,CARR
0,-26.585761016189167,-22.230029625296844,-21.69478546028487,-19.150378432381398,-17.823400212148634,-12.378595348661603,-11.33947139068362,-10.344707701523614,-9.994764327406969,-7.9796556701633765,-7.858336395672961,-7.559900507608564,-6.874584717070253,-6.178225204098875,-6.009329920823969,-5.529378245123362,-5.32271827305385,-5.124992894511859,-4.072774624514109,-3.8833615908484442,-3.76484153151595,-3.6710432903566015,-3.5796593742644767,-3.1543379374614045,-2.8283506620104926,-2.7950938926601943,-2.2861759867353837,-2.1313199358123036,-2.1140736009661376,-2.0429667901179616,-1.9007152294406526,-1.7783077614415888,-1.719886459531561,-1.5969762362002204,-1.2340255436025571,-1.2165507422107202,-0.9053716456179584,-0.8216709969877001,-0.7763165762079582,-0.6805222090851215,-0.432866934404863,-0.3389350902875399,-0.29865415534966466,-0.28058158330738214,-0.26850263862270296,-0.0700206708890927,0.0065412845114076745,0.10528750307219337,0.1592616091383059,0.23040968476237822,0.4108211083053481,0.46579480819335384,0.7964709145008353,0.7995422174889022,0.8684649224242724,1.0705884060060455,1.0719404331342997,1.244472072810221,1.246746868037496,1.3131167544552902,1.3283872033074795,1.3686374920723,1.5387320370565893,1.5519771185732223,1.596705221370165,1.6117004678008584,1.9857311701007463,2.090478018631403,2.1644295628001187,2.1865838101461144,2.2564125770189403,2.3776206957532464,2.3979008649176015,2.505758392355517,2.6249775606236536,2.8056259178876664,2.866382281888402,2.909356354137538,3.1667664302875043,3.2580292406873435,3.2773123611954835,3.610197325385367,3.6232086898272398,3.6406143546135805,3.805918507991235,3.8235885366097344,3.85022700528308,3.8584365921756847,3.87369277859817,3.9448738348462298,3.9714465334342863,4.012892491893072,4.014438846775725,4.073955387958006,4.189442387250675,4.2095002648152136,4.45198811647427,4.468266258501896,4.6264182173150425,4.688609506405372,4.720385481618572,4.744274317147701,4.758465633459497,4.876422761643129,4.975310464216909,5.082670384763044,5.088398739160005,5.0967899709569275,5.141687410597617,5.189087787998425,5.207763374692886,5.240557541189217,5.243408510764591,5.356493437560261,5.404731133480567,5.426611715105056,5.615457918137845,5.70372498487699,5.856685523836913,5.95096830458719,5.984067947333593,6.026379368357415,6.042906554035232,6.183449491009552,6.230523685349376,6.325008952908462,6.357138016449859,6.36889980587465,6.371817009748981,6.3958865729197845,6.425631536006571,6.425719953412146,6.512409078916659,6.549136914210907,6.6478349312298235,6.6506570832967515,6.710701525055907,6.800468922275682,6.868169714599959,6.910740501592194,6.955781473994849,6.98199863948108,7.169582829465737,7.206421822890374,7.2860740801307555,7.302372942118951,7.311163606626114,7.3195213764942535,7.346493468457216,7.3708485426602355,7.3754248987742965,7.3912339588204645,7.46514873582842,7.611407583799323,7.613262810934462,7.630143534917178,7.7453016845474565,7.975854023246098,8.063573620422403,8.096645496926925,8.101299111656445,8.17200568875236,8.31222271943004,8.40082421295918,8.519485761184043,8.545150938006785,8.55934111024661,8.566888052426425,8.572939498158295,8.705905635895261,8.708275706463331,8.743903497452665,8.766515048141766,8.814926519702503,8.862833142992477,8.877624560137809,8.934212775170348,9.026725408275738,9.031118631988665,9.166454192404938,9.191952423703498,9.20295625822185,9.486114517627131,9.555234011235303,9.568195529901269,9.5995506584309,9.680584554471805,9.708133846209655,9.715941221778813,9.723529359336736,9.734552003081532,9.73776693105437,9.78602368380017,9.79364490930199,9.812905480011125,9.82134263349137,9.840959137408145,9.982277195776067,9.983768199901055,9.992260536299625,10.060485871070025,10.065354300794338,10.139407829012104,10.249542604486873,10.281701017861412,10.331039185361401,10.36057847963201,10.431415902062025,10.433914992901983,10.434061989011422,10.551479488953696,10.56327792503502,10.651569395098681,10.664055851652975,10.732796535012668,10.836760314151949,10.864664628195019,10.894222192851366,10.990420616453722,11.0644199760626,11.089826893198417,11.134501075117264,11.172589461558458,11.199033729044672,11.23204281383343,11.288165976501308,11.456487410115379,11.664877134017715,11.689708220288697,11.756835503912733,12.011166696629495,12.119790794020346,12.182969904024144,12.24314728292133,12.249402065901194,12.260676821298455,12.273913421229409,12.32572094406823,12.623380922147831,12.636672202527087,12.640342870364174,12.69607901622356,12.74281217208435,12.753986739331236,12.923011383062022,12.929633638176806,13.055132974693384,13.058974393763357,13.072736380042581,13.08011240166742,13.08130129783509,13.212562065645695,13.221242233059716,13.278967381033159,13.450967354034304,13.531199397873838,13.605231044146638,13.609407751435088,13.708417610445633,13.733540315965676,13.981033797852472,14.061170788779243,14.119484324615005,14.170744283276559,14.202171822835851,14.228993284872683,14.255603555996665,14.30309112564554,14.363328298748357,14.367645697053376,14.511942600630846,14.754675217875413,14.766930060314,14.774964812755865,14.90860506946583,15.021678493295031,15.065624013714318,15.069643796662003,15.072582504779565,15.082703441704748,15.107072714850034,15.173199078785649,15.178825256424178,15.196288296395789,15.21192637669695,15.281429666652958,15.410197566728968,15.569540525393721,15.628563465955935,15.641142609819948,15.690502494679004,15.700481129123233,15.769925503962835,15.939840508254388,15.969389448108796,16.102414403483923,16.20949118789894,16.36058400231768,16.54808337038918,16.587538735187167,16.609228971895117,16.644314336623367,16.685586596140034,16.779548930621257,16.860818073197127,16.877643654241183,17.025544966375538,17.123665468979567,17.22400031244904,17.27030111829817,17.350297390148217,17.383731388768876,17.444561923535428,17.616548785079168,17.624957370018368,17.62933425519315,17.639268332452662,17.67861712214456,17.76557677507997,17.823877698858027,18.035550260599265,18.058900199594042,18.230561094986797,18.276178545311073,18.418278165250523,18.441802462902658,18.44425955851814,18.62707099872449,18.74161457852006,18.773151191205216,18.790097557587472,18.799337340125533,18.836407103681353,18.999088781083493,19.03189171355264,19.04609859644801,19.175622781201174,19.191733252279786,19.219721732666706,19.291067778228175,19.475161702533338,19.526406699857944,19.52744226939922,19.583521857044104,19.640940396439042,19.666593120133168,19.678542456993743,19.699098053177867,19.72175101611946,20.026506885483197,20.042907207896832,20.240180204635028,20.263627384197935,20.274754950175677,20.433500221417166,20.448353606674317,20.56640589994987,20.590422472354632,20.59628701494296,20.723184504298843,20.777005604278752,20.895696508167315,20.917819477984168,20.93470178353258,20.950558749426264,20.980003000623416,21.226613566724662,21.227231047241535,21.373736173118928,21.783283035366587,21.790756988318627,21.805940324318552,21.92976095030903,22.01893056217301,22.150230989730524,22.325861277571747,22.341417392961826,22.40391560905024,22.466819530611517,22.58389716134319,22.60396337099564,22.823638191090147,23.08937442916148,23.15465459117152,23.21024071546791,23.64671349340255,23.81743713573725,23.83365590614781,24.1089901624302,24.12159664168405,24.581735009033,24.592172726449025,24.601820885076854,24.606767744268264,24.65246942169099,25.08227532725582,25.110164948233905,25.155105075916072,25.174218697542994,25.317828022229172,25.330366482174927,25.479690867925832,25.778042183778727,26.32777433973672,26.409626412880847,26.43817613088291,26.78511292805814,26.89221638491506,27.018620385005555,27.046802787653302,27.43049857425497,27.674979051831894,27.696495648893848,27.783464229609333,27.836560351773244,27.86370603642183,27.911122494043106,27.952771684289935,28.082937992029255,28.132850493201534,28.240232648305085,28.253946809235853,28.283595106594618,28.533991102397806,28.540404632787443,28.612148039908103,28.906479492902125,29.183553793279195,29.358156836397377,29.39253734118448,29.453675073992326,29.478995586908407,29.623313764630034,29.631824519082418,29.75933536169424,29.976550643408963,29.980354464856763,30.870620736917687,31.004155267317458,31.046173186447245,31.145926950615575,31.49731420598403,31.521923958374853,31.57709021245725,31.854115426790553,32.883118487417384,33.63225533088918,34.05003819821661,34.23414458107952,34.24236179712115,34.45909683049142,34.466662486903466,34.72987785601545,35.27592152246244,35.54632223905789,35.893208880732864,35.89690480781955,35.96685467159022,36.42131243353624,36.73073066673231,36.84703124870463,36.97716748327784,37.0294421070537,37.164792641766155,37.43005076560835,37.466478977712356,38.46907897713936,39.223819653752614,39.462934241784865,39.510165248330175,39.72423787424313,39.800263121504486,40.135373495133585,40.22384490644855,40.304828084886644,40.72490004423517,40.99569721949401,41.364729728980755,41.36564127433531,42.57172693833,43.42592759334221,44.35389020371154,44.52789453630848,45.122926961723664,45.663790078408994,46.249260421404784,46.62907201770039,47.36173494364899,52.089463300089456,54.0448117666825,57.06891899087951,61.010284342764585,61.4718738371141,63.02312625148873,69.19805387368984,69.90934461313441,92.53177487670179,99.18183118500323,107.5582152187148,108.52502484445256,235.79664886340305,717.1448922021023
