,Ticker,years,returns,bagger
91,CHRW,21.958904109589042,18.573751176228505,42.14127582902505
92,CHTR,11.936986301369863,26.00091599646013,15.78190809334829
93,CI,21.958904109589042,15.575020863210543,24.011766967723425
94,CINF,21.958904109589042,6.653030066380028,4.1139668057485945
95,CL,21.958904109589042,7.4961043510895164,4.890461613538462
96,CLX,21.958904109589042,5.653479390500782,3.3455086610421834
97,CMA,21.958904109589042,2.7401906016305766,1.8105294565807692
98,CMCSA,21.958904109589042,10.583914222936897,9.108094316482688
99,CME,19.024657534246575,29.31651258509742,133.10023072443096
100,CMG,15.882191780821918,25.969403721926398,39.12272781818182
101,CMI,21.958904109589042,21.519230273603473,72.22900912433761
102,CMS,21.958904109589042,3.2185034646448063,2.004937774827921
103,CNC,20.005479452054793,38.3025665455468,656.7142866463699
104,CNP,21.958904109589042,1.8942089193029865,1.5099206717988043
105,COF,21.958904109589042,5.3202674419843055,3.121316604606032
106,COO,21.958904109589042,19.823826507405485,53.054503586584076
107,COP,21.958904109589042,10.058995939839477,8.204486091995413
108,COST,21.958904109589042,15.680200889811967,24.496219498082194
109,CPB,21.958904109589042,0.4983159589798891,1.1153329670993564
110,CPRT,21.958904109589042,32.63823798621961,493.9365739034483
111,CRL,21.47945205479452,13.863939626818912,16.260908645454546
112,CRM,17.476712328767125,37.07395457386049,247.46975533332017
113,CSCO,21.958904109589042,3.682269083093903,2.212348087249295
114,CSX,21.958904109589042,31.054289189852867,379.40277263305734
115,CTAS,21.958904109589042,14.46244439684834,19.416705700971146
116,CTLT,7.367123287671233,27.874266903340562,6.119059585161765
117,CTRA,21.958904109589042,26.912941587618143,187.44607849287112
118,CTSH,21.958904109589042,40.43143495317263,1730.4344811228882
119,CTVA,2.5506849315068494,21.802410244970805,1.653793071724138
120,CTXS,21.958904109589042,9.016589227480543,6.657270353562684
121,CVS,21.958904109589042,11.013107516214804,9.916742095371669
122,CVX,21.958904109589042,8.04071158494908,5.464410086472669
123,CZR,7.221917808219178,51.88100908355735,20.45517363292908
124,D,21.958904109589042,9.768024619308125,7.741146403057325
125,DAL,14.616438356164384,4.270342106615721,1.8426641689883339
126,DD,21.958904109589042,-0.524472842840229,0.8909459081321596
127,DE,21.958904109589042,17.268413216329257,33.047606722766574
128,DFS,14.501369863013698,10.1475625073991,4.061565099130434
129,DG,12.082191780821917,20.776679112465168,9.784425798540953
130,DGX,21.958904109589042,22.343654083220276,83.79008083506827
131,DHI,21.958904109589042,22.516562468143153,86.42934508295899
132,DHR,21.958904109589042,25.192746064654827,138.90937000397656
133,DIS,21.958904109589042,7.910462283261355,5.321565239139006
134,DISCA,16.44109589041096,6.501605278599287,2.816859261128174
135,DISCK,13.235616438356164,13.912740933262334,5.6075000775
136,DISH,21.958904109589042,1.7521275067470032,1.4643569776378869
137,DLR,17.126027397260273,16.623737380324698,13.925000508333333
138,DLTR,21.958904109589042,20.421204491458656,59.17642303052632
139,DOV,21.958904109589042,8.257172771145061,5.709932213728256
140,DOW,2.728767123287671,3.4851922238145816,1.09799199085289
141,DPZ,17.421917808219177,23.508728265122024,39.5866654
142,DRE,21.958904109589042,5.377023042190721,3.158461546153846
143,DRI,21.958904109589042,14.88344050689927,21.046854505190122
144,DTE,21.958904109589042,6.144683851123811,3.704223145816733
145,DUK,21.958904109589042,2.003607840345567,1.5459222969849629
146,DVA,21.958904109589042,25.333407207906266,142.37720788035597
147,DVN,21.958904109589042,7.874614788620571,5.282880993209506
148,DXC,21.958904109589042,-1.8980905545412874,0.6565172682264675
149,DXCM,16.66849315068493,26.182997798025156,48.25383399475143
150,EA,21.958904109589042,15.557382942785146,23.931428457142857
151,EBAY,21.958904109589042,22.172160669527365,81.24850897172122
152,ECL,21.958904109589042,15.510530557145996,23.719265726330406
153,ED,21.958904109589042,4.056505615601069,2.394492771304348
154,EFX,21.958904109589042,14.910019351628257,21.15403846732506
155,EIX,21.958904109589042,4.37502952815374,2.560714764449098
156,EL,21.958904109589042,16.51018435893963,28.660138515104457
157,EMN,21.958904109589042,10.973302162042264,9.838953513565404
158,EMR,21.958904109589042,8.863575637754128,6.455075997559913
159,ENPH,9.704109589041096,41.62850912659444,29.294277904356335
160,EOG,21.958904109589042,22.202612936997458,81.69437897268095
161,EQIX,21.345205479452055,-12.398948781518504,0.05927199900456858
162,EQR,21.958904109589042,10.018872131358304,8.139055582808648
163,ES,21.958904109589042,6.838197024792514,4.273695394830412
